"scientificName","scientificNameAuthorship","taxonID","kingdom","phylum","class","order","suborder","infraorder","superfamily","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","institutionCode","collectionCode","catalogNumber","datasetName","occurrenceID","recordedBy","recordNumber","fieldNumber","eventDate","year","month","day","basisOfRecord","locality","locationRemarks","island","stateProvince","country","countryCode","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","georeferenceRemarks","habitat","verbatimDepth","verbatimElevation","occurrenceStatus","samplingProtocol","occurrenceRemarks","individualCount","sex","establishmentMeans","provincialStatus","nationalStatus","identifiedBy","identificationQualifier","identificationRemarks","previousIdentifications","bibliographicCitation","associatedReferences","temp_id","yearRecorded","protectedArea","IUCN_CAT","OECM","protectedAreaType","GOV_TYPE","OWNER_E","IUCN_Categ","decimalLatitude","decimalLongitude"
"Argentina anserina","(L.) Rydb.",158615,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Argentina",NA,"Argentina anserina","","species","iNaturalist","Observations","49915071","","https://www.inaturalist.org/observations/49915071","Chloe and Trevor Van Loon","",NA,"2020-06-14",2020,6,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"Chloe and Trevor Van Loon",NA,NA,NA,NA,NA,1777,2020,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.695139,-123.178494
"Argentina anserina","(L.) Rydb.",158615,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Argentina",NA,"Argentina anserina","","species","iNaturalist","Observations","49335088","","https://www.inaturalist.org/observations/49335088","mvenos","",NA,"2020-06-11",2020,6,11,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",6,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"judith holm",NA,NA,NA,NA,NA,1778,2020,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.699208,-123.16755
"Argentina pacifica","(Howell) Rydb.",524900,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Argentina",NA,"Argentina pacifica","","species","","","NPAGE2004:1","Effects of Fish Habitat Restoration Activities on Plant Communities in the Squamish River Estuary: Summary Report","","Nick Page","",NA,"2004-08-12",2004,8,12,"HUMAN_OBSERVATION","Squamish; Squamish Estuary",NA,NA,"British Columbia","Canada","CA",500,"Andrew Simon","temporary georeferencing","coordinates generalized based on locality information","georeferencing may be improved in consultation with author",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2000)",NA,"",NA,NA,NA,NA,NA,1780,2004,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.7002871456099,-123.166900171759
"Aruncus dioicus var. acuminatus","(Walter) Fernald",80381,"Plantae","Tracheophyta","Magnoliopsida","Rosales","",NA,NA,"Rosaceae","Aruncus",NA,"Aruncus dioicus","acuminatus","varietas","iNaturalist","Observations","48289618","","https://www.inaturalist.org/observations/48289618","maplerice","",NA,"2020-06-01",2020,6,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"maplerice",NA,NA,NA,NA,NA,1909,2020,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.719815,-123.167528
"Athyrium filix-femina var. cyclosorum","(L.) Roth",52669,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,NA,"Athyriaceae","Athyrium",NA,"Athyrium filix-femina","cyclosorum","varietas","iNaturalist","Observations","31501591","","https://www.inaturalist.org/observations/31501591","jonahwho","",NA,"2019-08-25",2019,8,25,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"jonahwho",NA,NA,NA,NA,NA,2155,2019,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.701668,-123.168053
"Athyrium filix-femina var. cyclosorum","(L.) Roth",52669,"Plantae","Tracheophyta","Polypodiopsida","Polypodiales","",NA,NA,"Athyriaceae","Athyrium",NA,"Athyrium filix-femina","cyclosorum","varietas","","","NPAGE2004:53","Effects of Fish Habitat Restoration Activities on Plant Communities in the Squamish River Estuary: Summary Report","","Nick Page","",NA,"2004-08-12",2004,8,12,"HUMAN_OBSERVATION","Squamish; Squamish Estuary",NA,NA,"British Columbia","Canada","CA",500,"Andrew Simon","temporary georeferencing","coordinates generalized based on locality information","georeferencing may be improved in consultation with author",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"",NA,NA,NA,NA,NA,2184,2004,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.7002871456099,-123.166900171759
"Barbarea orthoceras","Ledeb.",52976,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","",NA,NA,"Brassicaceae","Barbarea",NA,"Barbarea orthoceras","","species","iNaturalist","Observations","45658711","","https://www.inaturalist.org/observations/45658711","Chloe and Trevor Van Loon","",NA,"2020-05-09",2020,5,9,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Chloe and Trevor Van Loon",NA,NA,NA,NA,NA,2198,2020,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.695833,-123.178956
"Berberis aquifolium","Pursh",126887,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Berberidaceae","Berberis",NA,"Berberis aquifolium","","species","iNaturalist","Observations","14752357","","https://www.inaturalist.org/observations/14752357","littlefield","",NA,"2018-07-13",2018,7,13,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"citizen1",NA,NA,NA,NA,NA,2244,2018,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.6974,-123.177763
"Berberis aquifolium","Pursh",126887,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Berberidaceae","Berberis",NA,"Berberis aquifolium","","species","iNaturalist","Observations","18764667","","https://www.inaturalist.org/observations/18764667","Ben Keen","",NA,"2018-12-01",2018,12,1,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Ben Keen",NA,NA,NA,NA,NA,2246,2018,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.697413,-123.1778
"Berberis aquifolium","Pursh",126887,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Berberidaceae","Berberis",NA,"Berberis aquifolium","","species","iNaturalist","Observations","55824362","","https://www.inaturalist.org/observations/55824362","csmaha","",NA,"2020-08-08",2020,8,8,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"csmaha",NA,NA,NA,NA,NA,2252,2020,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.697438,-123.177795
"Berberis aquifolium","Pursh",126887,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Berberidaceae","Berberis",NA,"Berberis aquifolium","","species","iNaturalist","Observations","112762710","","https://www.inaturalist.org/observations/112762710","silkychicken","",NA,"2022-04-24",2022,4,24,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",119,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"silkychicken",NA,NA,NA,NA,NA,2256,2022,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.698289,-123.163842
"Berberis aquifolium","Pursh",126887,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Berberidaceae","Berberis",NA,"Berberis aquifolium","","species","iNaturalist","Observations","137816395","","https://www.inaturalist.org/observations/137816395","Roslyn","",NA,"2022-10-03",2022,10,3,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Roslyn",NA,NA,NA,NA,NA,2264,2022,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.697453,-123.177872
"Betula papyrifera","Marshall",49883,"Plantae","Tracheophyta","Magnoliopsida","Fagales","",NA,NA,"Betulaceae","Betula",NA,"Betula papyrifera","","species","iNaturalist","Observations","63147733","","https://www.inaturalist.org/observations/63147733","natvanjan","",NA,"2020-10-17",2020,10,17,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",27,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S4 (2001)",NA,"natvanjan",NA,NA,NA,NA,NA,2509,2020,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.696527,-123.178593
"Bidens amplissima","Greene",159233,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Bidens",NA,"Bidens amplissima","","species","iNaturalist","Observations","91577017","","https://www.inaturalist.org/observations/91577017","danielhennigar","",NA,"2021-08-17",2021,8,17,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3 (2015)",NA,"danielhennigar",NA,NA,NA,NA,NA,2519,2021,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.69442,-123.179755
"Bidens amplissima","Greene",159233,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Bidens",NA,"Bidens amplissima","","species","iNaturalist","Observations","58236260","","https://www.inaturalist.org/observations/58236260","Chloe and Trevor Van Loon","",NA,"2020-08-30",2020,8,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",96,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3 (2015)",NA,"Chloe and Trevor Van Loon",NA,NA,NA,NA,NA,2520,2020,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.703615,-123.169811
"Bidens amplissima","Greene",159233,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Bidens",NA,"Bidens amplissima","","species","iNaturalist","Observations","91577120","","https://www.inaturalist.org/observations/91577120","danielhennigar","",NA,"2021-08-17",2021,8,17,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",12,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3 (2015)",NA,"danielhennigar",NA,NA,NA,NA,NA,2522,2021,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.69575,-123.180092
"Bidens amplissima","Greene",159233,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Bidens",NA,"Bidens amplissima","","species","","","NPAGE2004:18","Effects of Fish Habitat Restoration Activities on Plant Communities in the Squamish River Estuary: Summary Report","","Nick Page","",NA,"2004-08-12",2004,8,12,"HUMAN_OBSERVATION","Squamish; Squamish Estuary",NA,NA,"British Columbia","Canada","CA",500,"Andrew Simon","temporary georeferencing","coordinates generalized based on locality information","georeferencing may be improved in consultation with author",NA,NA,NA,"present",NA,NA,NA,NA,"native","S3 (2015)",NA,"",NA,NA,NA,NA,NA,2524,2004,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.7002871456099,-123.166900171759
"Bidens cernua","L.",75765,"Plantae","Tracheophyta","Magnoliopsida","Asterales","",NA,NA,"Asteraceae","Bidens",NA,"Bidens cernua","","species","iNaturalist","Observations","133860655","","https://www.inaturalist.org/observations/133860655","Roslyn","",NA,"2022-09-05",2022,9,5,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",30,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Roslyn",NA,NA,NA,NA,NA,2525,2022,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.704919,-123.166139
"Bolboschoenus maritimus ssp. paludosus","(L.) Palla",79646,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,NA,"Cyperaceae","Bolboschoenus",NA,"Bolboschoenus maritimus","paludosus","subspecies","iNaturalist","Observations","93953926","","https://www.inaturalist.org/observations/93953926","Chloe and Trevor Van Loon","",NA,"2021-08-28",2021,8,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S1 (2015)",NA,"Chloe and Trevor Van Loon",NA,NA,NA,NA,NA,2550,2021,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.693753,-123.165247
"Bolboschoenus maritimus ssp. paludosus","(L.) Palla",79646,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,NA,"Cyperaceae","Bolboschoenus",NA,"Bolboschoenus maritimus","paludosus","subspecies","iNaturalist","Observations","69847135","","https://www.inaturalist.org/observations/69847135","Ryan Durand","",NA,"2016-08-18",2016,8,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S1 (2015)",NA,"Ryan Durand",NA,NA,NA,NA,NA,2551,2016,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.694167,-123.175833
"Calamagrostis canadensis","(Michx.) P.Beauv.",75925,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,NA,"Poaceae","Calamagrostis",NA,"Calamagrostis canadensis","","species","","","NPAGE2004:10","Effects of Fish Habitat Restoration Activities on Plant Communities in the Squamish River Estuary: Summary Report","","Nick Page","",NA,"2004-08-12",2004,8,12,"HUMAN_OBSERVATION","Squamish; Squamish Estuary",NA,NA,"British Columbia","Canada","CA",500,"Andrew Simon","temporary georeferencing","coordinates generalized based on locality information","georeferencing may be improved in consultation with author",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2020)",NA,"",NA,NA,NA,NA,NA,2716,2004,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.7002871456099,-123.166900171759
"Capnoides sempervirens","(L.) Pers.",204148,"Plantae","Tracheophyta","Magnoliopsida","Ranunculales","",NA,NA,"Papaveraceae","Capnoides",NA,"Capnoides sempervirens","","species","iNaturalist","Observations","119508216","","https://www.inaturalist.org/observations/119508216","jessica_phaye","",NA,"2022-05-29",2022,5,29,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",8,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"jessica_phaye",NA,NA,NA,NA,NA,2803,2022,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.714655,-123.183328
"Carex lyngbyei","Hornem.",76076,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,NA,"Cyperaceae","Carex",NA,"Carex lyngbyei","","species","UBC","UBCVascular","V252926","","67986AAD-5665-CE44-8446-C6031560234D","Frank Lomer, Judith Holm","11240",NA,"2018-07-14",2018,7,14,"PRESERVED_SPECIMEN","Squamish River estuary, 2.8 km north of river mouth at end of Spit Road, 90 m east of Spit Road",NA,NA,"British Columbia","Canada","CA",10,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Frank Lomer",NA,NA,NA,NA,NA,2913,2018,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.7100829990697,-123.167
"Carex lyngbyei","Hornem.",76076,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,NA,"Cyperaceae","Carex",NA,"Carex lyngbyei","","species","iNaturalist","Observations","87633793","","https://www.inaturalist.org/observations/87633793","Roslyn","",NA,"2021-07-18",2021,7,18,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",5,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Roslyn",NA,NA,NA,NA,NA,2915,2021,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.70065,-123.167525
"Carex lyngbyei","Hornem.",76076,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,NA,"Cyperaceae","Carex",NA,"Carex lyngbyei","","species","iNaturalist","Observations","58239777","","https://www.inaturalist.org/observations/58239777","Chloe and Trevor Van Loon","",NA,"2020-08-30",2020,8,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Barbara L. Wilson",NA,NA,NA,NA,NA,2916,2020,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.695439,-123.16655
"Carex lyngbyei","Hornem.",76076,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,NA,"Cyperaceae","Carex",NA,"Carex lyngbyei","","species","iNaturalist","Observations","69847138","","https://www.inaturalist.org/observations/69847138","Ryan Durand","",NA,"2016-06-14",2016,6,14,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",4,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Ryan Durand",NA,NA,NA,NA,NA,2917,2016,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.695093,-123.17729
"Carex lyngbyei","Hornem.",76076,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,NA,"Cyperaceae","Carex",NA,"Carex lyngbyei","","species","iNaturalist","Observations","58236251","","https://www.inaturalist.org/observations/58236251","Chloe and Trevor Van Loon","",NA,"2020-08-30",2020,8,30,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Barbara L. Wilson",NA,NA,NA,NA,NA,2919,2020,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.7035,-123.169822
"Carex lyngbyei","Hornem.",76076,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,NA,"Cyperaceae","Carex",NA,"Carex lyngbyei","","species","iNaturalist","Observations","26128213","","https://www.inaturalist.org/observations/26128213","citizen1","",NA,"2019-05-26",2019,5,26,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",555,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"citizen1",NA,NA,NA,NA,NA,2921,2019,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.697094,-123.164662
"Carex lyngbyei","Hornem.",76076,"Plantae","Tracheophyta","Liliopsida","Poales","",NA,NA,"Cyperaceae","Carex",NA,"Carex lyngbyei","","species","iNaturalist","Observations","93953918","","https://www.inaturalist.org/observations/93953918","Chloe and Trevor Van Loon","",NA,"2021-08-28",2021,8,28,"HUMAN_OBSERVATION","",NA,NA,"British Columbia","Canada","CA",NA,"","","","",NA,NA,NA,"present",NA,NA,NA,NA,"native","S5 (2015)",NA,"Chloe and Trevor Van Loon",NA,NA,NA,NA,NA,2922,2021,"Skwelwil'Em Squamish Estuary","IV","No","Wildlife Management Area","Sub-national Government","Government of British Columbia","IV",49.694611,-123.167683
